order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00907,907,31,CUST_0031,6/20/2023,2023-05-04T04:33:00.000Z,PROD_093,83,7,4,88.20,367.05,855.39,629.59,22.02,3.62,0.00,pending,SHIPPED,cash,2457 Main St,Special delivery instructions,TRK795975
ORD_00908,908,340,CUST_0340,1/25/2023,2023-10-17T12:31:00.000Z,PROD_196,195,6,2,435.98,129.03,189.91,267.37,11.84,38.58,0.00,CANCELLED,,cash,1085 Oak Ave,,TRK732243
ORD_00909,909,21,CUST_0021,3/15/2023,2023-04-17T09:29:00.000Z,PROD_185,27,8,4,186.10,276.57,845.96,285.14,7.72,42.44,0.00,pending,pending,credit_card,5327 Main St,Special delivery instructions,TRK629287
ORD_00910,910,50,CUST_0050,4/14/2023,2023-12-03T01:32:00.000Z,PROD_108,35,10,3,324.81,146.13,239.09,279.12,23.32,9.59,0.00,processing,returned,bank_transfer,8 Pine Rd,Special delivery instructions,
ORD_00911,911,220,CUST_0220,2023-07-16,2023-10-25T22:55:00.000Z,PROD_009,192,10,5,398.47,167.20,694.99,420.27,16.23,8.41,45.63,,returned,credit_card,9044 Oak Ave,,
ORD_00912,912,184,CUST_0184,2023-12-11,2023-03-22T10:39:00.000Z,PROD_028,19,5,2,247.88,169.29,697.54,222.32,17.26,45.90,0.00,,SHIPPED,cash,8786 Pine Rd,,TRK826496
ORD_00913,913,63,CUST_0063,2023-05-10,2023-04-25T00:47:00.000Z,PROD_053,91,6,3,105.56,325.37,471.11,367.34,19.46,15.08,47.63,returned,,bank_transfer,212 Oak Ave,,
ORD_00914,914,381,CUST_0381,2023-06-19,,PROD_106,170,4,5,28.38,203.09,421.06,119.93,0.00,26.75,31.08,processing,returned,debit_card,880 Oak Ave,,TRK351797
ORD_00915,915,99,CUST_0099,7/17/2023,,PROD_191,120,8,3,488.99,247.45,680.67,197.05,16.03,6.58,29.88,processing,processing,cash,9981 Oak Ave,Special delivery instructions,TRK539948
ORD_00916,916,454,CUST_0454,9/25/2023,2023-05-15T00:45:00.000Z,PROD_054,132,6,5,26.45,187.10,795.30,687.05,8.90,24.09,0.00,delivered,processing,cash,1735 Oak Ave,Special delivery instructions,TRK482131
ORD_00917,917,122,CUST_0122,2023-05-05,2023-06-02T16:52:00.000Z,PROD_069,188,5,3,343.14,351.63,938.36,287.23,0.00,8.98,0.00,pending,CANCELLED,credit_card,4888 Main St,,TRK132299
ORD_00918,918,142,CUST_0142,3/20/2023,2023-02-05T21:41:00.000Z,PROD_069,27,3,3,150.64,239.20,721.66,398.73,17.54,16.93,25.06,,returned,credit_card,4793 Pine Rd,,TRK452027
ORD_00919,919,144,CUST_0144,3/12/2023,2023-06-26T08:14:00.000Z,PROD_035,96,10,3,397.70,230.46,116.10,784.48,22.35,36.55,0.00,CANCELLED,delivered,paypal,8489 Pine Rd,Special delivery instructions,
ORD_00920,920,228,CUST_0228,10/18/2023,2023-05-02T06:22:00.000Z,PROD_070,55,9,3,305.88,342.78,574.25,180.54,24.10,45.54,19.77,SHIPPED,SHIPPED,debit_card,6966 Pine Rd,Special delivery instructions,
ORD_00921,921,136,CUST_0136,2023-08-03,2023-06-04T16:12:00.000Z,PROD_111,8,6,4,85.03,397.59,231.68,329.22,22.93,19.81,0.00,delivered,pending,bank_transfer,1724 Main St,,TRK280068
ORD_00922,922,331,CUST_0331,2/12/2023,2023-02-08T15:52:00.000Z,PROD_070,60,9,5,35.76,72.26,963.19,491.13,7.16,36.74,0.00,CANCELLED,processing,paypal,1440 Pine Rd,Special delivery instructions,
ORD_00923,923,258,CUST_0258,3/18/2023,2023-07-24T14:50:00.000Z,PROD_060,64,10,1,457.40,244.15,87.29,746.95,0.00,31.67,0.00,SHIPPED,pending,bank_transfer,12 Main St,,TRK741843
ORD_00924,924,230,CUST_0230,2023-06-11,2023-11-15T13:43:00.000Z,PROD_052,178,7,5,206.50,371.55,55.67,710.31,5.07,3.18,44.12,,SHIPPED,debit_card,3584 Pine Rd,,
ORD_00925,925,204,CUST_0204,10/22/2023,2023-12-06T07:50:00.000Z,PROD_082,31,3,3,465.94,122.87,342.35,690.55,7.36,35.94,0.00,delivered,CANCELLED,debit_card,3281 Pine Rd,,
ORD_00926,926,232,CUST_0232,2023-06-02,,PROD_080,93,1,5,504.71,208.90,989.32,180.38,0.00,9.47,0.00,CANCELLED,SHIPPED,bank_transfer,5348 Pine Rd,,
ORD_00927,927,321,CUST_0321,2023-08-03,2023-08-21T00:02:00.000Z,PROD_052,107,9,1,107.74,67.88,975.38,746.17,17.54,9.68,0.00,pending,pending,cash,9648 Pine Rd,,TRK347809
ORD_00928,928,45,CUST_0045,10/23/2023,,PROD_174,57,10,1,292.14,164.93,616.13,548.84,13.06,41.14,0.00,delivered,delivered,debit_card,8770 Main St,,TRK274548
ORD_00929,929,324,CUST_0324,2023-02-09,2023-10-07T23:35:00.000Z,PROD_092,32,5,3,182.90,324.11,777.86,238.03,0.00,34.11,25.55,pending,CANCELLED,debit_card,5044 Main St,,
ORD_00930,930,178,CUST_0178,2023-01-02,2023-09-22T16:32:00.000Z,PROD_155,81,4,5,322.65,254.89,693.74,596.20,9.66,6.58,0.00,,delivered,debit_card,9023 Oak Ave,,TRK360661
ORD_00931,931,137,CUST_0137,4/14/2023,2023-04-08T01:16:00.000Z,PROD_150,139,5,1,91.92,388.10,384.94,227.59,6.71,51.80,0.00,SHIPPED,pending,cash,4734 Main St,,TRK328450
ORD_00932,932,20,CUST_0020,,2023-03-27T00:27:00.000Z,PROD_143,167,2,4,468.85,225.80,635.10,829.00,0.00,13.39,0.00,CANCELLED,processing,bank_transfer,3150 Main St,,TRK866121
ORD_00933,933,17,CUST_0017,9/8/2023,2023-10-21T18:33:00.000Z,PROD_119,141,5,2,107.56,238.21,461.99,646.09,16.19,40.88,0.00,CANCELLED,pending,cash,1354 Oak Ave,,TRK345992
ORD_00934,934,305,CUST_0305,2023-10-10,,PROD_068,81,5,2,24.08,47.14,476.74,779.10,8.29,42.26,0.00,delivered,pending,debit_card,2069 Oak Ave,,
ORD_00935,935,170,CUST_0170,2023-01-11,2023-02-14T17:07:00.000Z,PROD_087,187,9,5,28.49,364.28,417.56,544.33,8.88,8.83,0.00,,,credit_card,5387 Oak Ave,,
ORD_00936,936,463,CUST_0463,12/15/2023,2023-10-31T23:16:00.000Z,PROD_170,198,3,2,321.83,320.41,643.47,257.44,10.12,9.58,0.00,processing,delivered,debit_card,3028 Main St,Special delivery instructions,TRK615909
ORD_00937,937,57,CUST_0057,,,PROD_001,87,1,4,244.87,253.36,491.85,733.00,24.25,34.00,0.00,,processing,debit_card,2070 Pine Rd,,TRK499009
ORD_00938,938,67,CUST_0067,2023-09-08,2023-11-05T04:47:00.000Z,PROD_124,102,9,3,259.44,371.46,906.47,165.46,12.14,10.31,12.42,,CANCELLED,bank_transfer,1444 Main St,Special delivery instructions,TRK677900
ORD_00939,939,476,CUST_0476,,2023-05-06T12:08:00.000Z,PROD_002,47,10,3,505.36,94.38,239.24,445.50,5.71,39.79,0.00,CANCELLED,returned,cash,2002 Pine Rd,Special delivery instructions,TRK862100
ORD_00940,940,8,CUST_0008,2023-11-25,2023-12-10T07:38:00.000Z,PROD_079,130,10,2,117.24,288.46,300.46,392.19,0.00,48.30,47.01,pending,CANCELLED,credit_card,2843 Pine Rd,Special delivery instructions,TRK748053
ORD_00941,941,406,CUST_0406,4/16/2023,,PROD_025,139,1,1,332.47,322.86,358.68,245.99,13.28,44.25,45.06,pending,processing,paypal,2075 Oak Ave,,
ORD_00942,942,361,CUST_0361,12/28/2023,2023-09-22T05:15:00.000Z,PROD_183,133,6,4,196.48,254.10,313.18,752.89,0.00,4.49,0.00,CANCELLED,processing,bank_transfer,1372 Main St,,TRK133772
ORD_00943,943,374,CUST_0374,12/8/2023,2023-06-21T20:19:00.000Z,PROD_094,87,1,4,491.32,109.38,236.01,148.23,5.59,12.65,29.46,pending,,bank_transfer,811 Pine Rd,,TRK869307
ORD_00944,944,120,CUST_0120,2023-03-26,,PROD_107,189,1,4,191.09,241.55,617.19,695.01,23.86,40.37,22.21,delivered,,cash,2192 Main St,,
ORD_00945,945,33,CUST_0033,2/25/2023,2023-10-21T17:16:00.000Z,PROD_067,81,6,4,126.19,386.98,717.17,114.58,0.00,16.24,0.00,pending,returned,credit_card,8982 Pine Rd,,
ORD_00946,946,379,CUST_0379,2023-12-05,2023-12-20T06:31:00.000Z,PROD_092,160,2,5,347.04,330.80,752.97,798.95,19.22,22.60,0.00,SHIPPED,returned,bank_transfer,7732 Pine Rd,,TRK686509
ORD_00947,947,235,CUST_0235,2023-06-16,2023-12-28T01:41:00.000Z,PROD_017,200,7,3,203.47,347.20,366.05,457.54,0.00,46.19,0.00,SHIPPED,processing,bank_transfer,5714 Oak Ave,,TRK892148
ORD_00948,948,196,CUST_0196,3/8/2023,,PROD_056,128,1,4,372.32,359.62,324.55,340.05,0.00,45.50,0.00,processing,,paypal,3846 Oak Ave,,
ORD_00949,949,68,CUST_0068,12/20/2023,2023-01-25T11:53:00.000Z,PROD_190,96,5,1,17.30,68.53,275.87,263.94,16.01,2.89,35.85,returned,pending,credit_card,343 Pine Rd,Special delivery instructions,TRK248498
ORD_00950,950,352,CUST_0352,2023-02-02,2023-07-15T22:06:00.000Z,PROD_060,113,10,5,397.74,149.84,743.44,809.59,23.68,42.54,0.00,processing,processing,cash,9005 Pine Rd,,
ORD_00951,951,437,CUST_0437,4/20/2023,2023-06-27T06:34:00.000Z,PROD_161,128,5,5,228.84,306.49,561.94,739.31,17.88,37.53,0.00,,CANCELLED,paypal,1081 Main St,,TRK786746
ORD_00952,952,328,CUST_0328,3/26/2023,,PROD_076,36,5,1,88.36,82.66,607.14,187.23,18.77,12.91,0.00,delivered,CANCELLED,bank_transfer,4497 Main St,,
ORD_00953,953,323,CUST_0323,5/24/2023,2023-11-17T14:29:00.000Z,PROD_199,140,2,1,19.05,95.99,975.09,444.08,23.75,38.78,0.00,,returned,credit_card,6811 Oak Ave,,TRK906930
ORD_00954,954,77,CUST_0077,7/21/2023,,PROD_138,84,3,2,342.67,248.15,380.27,404.11,0.00,31.54,26.82,CANCELLED,,credit_card,4738 Main St,,
ORD_00955,955,136,CUST_0136,4/8/2023,2023-01-17T19:48:00.000Z,PROD_119,1,4,5,222.22,44.39,117.61,544.46,10.12,9.33,40.96,processing,delivered,debit_card,167 Pine Rd,,TRK201473
ORD_00956,956,402,CUST_0402,2023-10-22,2023-12-26T05:38:00.000Z,PROD_068,65,2,4,106.33,166.00,533.83,447.07,0.00,43.48,0.00,processing,CANCELLED,paypal,3158 Pine Rd,,TRK971891
ORD_00957,957,318,CUST_0318,4/4/2023,2023-09-27T10:46:00.000Z,PROD_127,33,1,1,137.32,327.23,714.53,272.17,17.99,32.97,0.00,pending,,paypal,6662 Pine Rd,Special delivery instructions,TRK195691
ORD_00958,958,294,CUST_0294,1/21/2023,2023-05-16T03:36:00.000Z,PROD_010,5,4,1,47.60,169.87,1040.04,73.04,23.70,32.85,0.00,CANCELLED,pending,debit_card,4015 Main St,,TRK812442
ORD_00959,959,15,CUST_0015,2023-08-01,,PROD_173,14,3,4,233.44,351.04,611.46,768.43,0.00,33.14,34.05,delivered,SHIPPED,debit_card,6110 Pine Rd,,TRK389067
ORD_00960,960,227,CUST_0227,2023-01-14,2023-08-23T23:20:00.000Z,PROD_126,7,7,2,158.29,128.83,421.37,296.19,0.00,24.85,0.00,returned,pending,debit_card,2459 Main St,,
ORD_00961,961,430,CUST_0430,1/15/2023,2023-12-21T10:56:00.000Z,PROD_175,176,4,4,366.18,16.64,681.19,444.40,5.22,18.71,0.00,returned,CANCELLED,paypal,8896 Main St,,TRK349604
ORD_00962,962,290,CUST_0290,2023-01-25,,PROD_100,36,4,1,217.13,66.43,794.90,168.42,10.78,3.98,0.00,SHIPPED,delivered,paypal,7135 Pine Rd,,
ORD_00963,963,478,CUST_0478,2023-08-31,2023-10-18T09:58:00.000Z,PROD_108,51,1,5,94.13,228.40,798.90,671.71,0.00,33.89,20.89,delivered,CANCELLED,bank_transfer,6418 Main St,,TRK559707
ORD_00964,964,238,CUST_0238,11/20/2023,,PROD_013,179,1,1,120.89,356.51,1043.36,381.11,20.53,4.07,26.16,returned,delivered,cash,9669 Pine Rd,,
ORD_00965,965,275,CUST_0275,9/1/2023,2023-07-06T09:01:00.000Z,PROD_154,95,3,3,152.26,47.58,518.74,803.77,10.46,2.72,0.00,delivered,returned,paypal,5378 Oak Ave,Special delivery instructions,
ORD_00966,966,396,CUST_0396,10/25/2023,2023-02-02T18:39:00.000Z,PROD_200,160,5,3,406.99,212.58,660.98,476.85,20.43,48.88,15.71,,processing,paypal,6634 Main St,,TRK345329
ORD_00967,967,179,CUST_0179,1/19/2023,,PROD_034,152,9,3,309.90,76.17,172.31,633.74,10.32,14.77,0.00,SHIPPED,returned,paypal,3850 Oak Ave,,TRK551250
ORD_00968,968,401,CUST_0401,9/3/2023,2023-02-21T06:15:00.000Z,PROD_111,58,3,5,432.13,313.47,317.29,136.48,14.60,17.18,0.00,pending,returned,debit_card,1740 Oak Ave,Special delivery instructions,TRK238370
ORD_00969,969,375,CUST_0375,1/12/2023,,PROD_166,160,1,2,41.36,170.49,605.13,48.11,14.85,25.80,0.00,SHIPPED,delivered,credit_card,2469 Oak Ave,,TRK208324
ORD_00970,970,385,CUST_0385,2023-04-13,,PROD_126,131,6,2,424.24,326.06,660.53,417.86,0.00,22.58,6.37,,SHIPPED,cash,1036 Main St,,TRK308554
ORD_00971,971,240,CUST_0240,12/10/2023,2023-06-25T22:59:00.000Z,PROD_145,168,3,3,189.47,245.67,815.93,358.02,19.75,36.25,34.19,SHIPPED,delivered,credit_card,2347 Main St,,TRK388379
ORD_00972,972,184,CUST_0184,2023-03-08,,PROD_039,132,6,4,130.48,269.22,133.14,319.90,11.40,14.64,0.00,,returned,bank_transfer,7886 Oak Ave,,
ORD_00973,973,141,CUST_0141,2023-07-11,2023-12-01T03:53:00.000Z,PROD_047,23,2,4,331.82,227.31,722.38,779.55,19.36,37.03,0.00,CANCELLED,delivered,cash,4388 Oak Ave,,TRK319661
ORD_00974,974,92,CUST_0092,9/25/2023,2023-10-16T09:26:00.000Z,PROD_084,57,7,2,285.36,231.79,903.98,572.88,0.00,7.26,0.00,,returned,debit_card,4266 Oak Ave,,
ORD_00975,975,168,CUST_0168,2023-06-30,2023-07-23T04:59:00.000Z,PROD_179,22,1,1,267.98,178.24,938.93,643.21,18.51,32.19,36.43,SHIPPED,,debit_card,2894 Main St,,
ORD_00976,976,263,CUST_0263,,2023-08-04T18:54:00.000Z,PROD_091,182,1,5,76.55,194.87,934.80,348.50,0.00,42.81,0.00,pending,delivered,cash,6985 Pine Rd,,TRK329018
ORD_00977,977,240,CUST_0240,6/22/2023,2023-06-30T23:16:00.000Z,PROD_169,180,6,5,157.61,317.79,636.87,666.32,0.00,3.65,0.00,SHIPPED,processing,bank_transfer,877 Pine Rd,,TRK210842
ORD_00978,978,131,CUST_0131,2023-09-18,2023-09-16T02:57:00.000Z,PROD_016,94,2,1,489.77,148.87,816.45,169.80,6.41,41.63,0.00,CANCELLED,delivered,debit_card,7592 Main St,,
ORD_00979,979,64,CUST_0064,2023-12-18,2023-08-22T10:57:00.000Z,PROD_095,183,4,1,41.62,406.49,132.21,204.88,12.03,23.33,0.00,SHIPPED,SHIPPED,cash,7031 Pine Rd,,
ORD_00980,980,172,CUST_0172,11/5/2023,2023-08-20T12:39:00.000Z,PROD_178,180,1,5,222.41,29.40,220.39,726.07,12.96,23.64,11.50,,delivered,paypal,6221 Oak Ave,,TRK473960
ORD_00981,981,386,CUST_0386,2023-12-06,2023-07-02T18:51:00.000Z,PROD_073,60,6,3,79.71,275.69,322.86,161.45,0.00,19.77,0.00,CANCELLED,SHIPPED,credit_card,833 Oak Ave,,TRK649946
ORD_00982,982,25,CUST_0025,,2023-10-15T10:16:00.000Z,PROD_137,110,1,3,292.46,107.30,780.33,370.20,5.05,7.26,37.88,processing,,debit_card,6894 Main St,Special delivery instructions,
ORD_00983,983,468,CUST_0468,3/20/2023,,PROD_037,117,4,3,306.41,322.60,673.14,565.01,10.46,46.24,0.00,SHIPPED,SHIPPED,cash,7857 Pine Rd,,TRK168581
ORD_00984,984,443,CUST_0443,11/19/2023,2023-05-21T08:12:00.000Z,PROD_003,45,4,3,242.68,146.25,830.54,135.74,11.29,26.60,0.00,pending,CANCELLED,bank_transfer,2319 Oak Ave,Special delivery instructions,
ORD_00985,985,208,CUST_0208,2023-02-17,2023-01-03T04:05:00.000Z,PROD_104,11,5,5,397.61,36.67,1047.45,127.71,21.97,48.81,49.09,returned,pending,bank_transfer,5467 Pine Rd,Special delivery instructions,TRK829615
ORD_00986,986,407,CUST_0407,12/13/2023,2023-07-13T02:09:00.000Z,PROD_051,181,3,3,222.90,286.40,155.45,281.89,23.16,7.47,0.00,returned,SHIPPED,paypal,7856 Main St,,TRK414583
ORD_00987,987,2,CUST_0002,2023-11-26,2023-08-27T12:28:00.000Z,PROD_122,100,5,4,406.08,138.14,623.92,444.14,19.67,26.68,0.00,CANCELLED,SHIPPED,paypal,1023 Main St,,TRK586329
ORD_00988,988,468,CUST_0468,,2023-06-10T19:16:00.000Z,PROD_065,11,1,5,223.74,96.25,272.60,739.28,22.45,21.03,0.00,,pending,paypal,5340 Main St,,
ORD_00989,989,453,CUST_0453,10/3/2023,2023-04-16T01:02:00.000Z,PROD_094,134,2,2,461.26,334.81,271.95,391.23,0.00,4.75,0.00,pending,,cash,3637 Main St,,TRK956074
ORD_00990,990,276,CUST_0276,2023-07-15,2023-09-09T10:56:00.000Z,PROD_065,12,7,2,71.76,50.12,338.19,589.60,16.53,43.06,0.00,CANCELLED,pending,bank_transfer,6547 Oak Ave,,
ORD_00991,991,159,CUST_0159,2023-09-12,2023-10-14T18:03:00.000Z,PROD_020,17,8,2,378.62,325.76,674.60,609.04,0.00,38.76,0.00,returned,processing,credit_card,4487 Main St,,TRK137186
ORD_00992,992,222,CUST_0222,11/9/2023,2023-12-20T15:52:00.000Z,PROD_137,148,5,2,121.15,352.49,972.57,183.97,0.00,5.74,25.55,delivered,pending,cash,2951 Oak Ave,,TRK668903
ORD_00993,993,20,CUST_0020,2/4/2023,2023-10-11T06:43:00.000Z,PROD_185,141,5,1,329.63,246.66,276.81,825.29,0.00,22.23,13.56,pending,returned,paypal,9965 Pine Rd,Special delivery instructions,TRK617544
ORD_00994,994,399,CUST_0399,,2023-12-16T21:39:00.000Z,PROD_189,9,9,3,175.60,208.08,891.53,786.79,24.01,46.95,0.00,returned,,credit_card,8793 Main St,,TRK413235
ORD_00995,995,421,CUST_0421,2023-06-22,2023-08-17T10:48:00.000Z,PROD_073,10,4,1,483.82,214.33,518.14,104.35,0.00,7.45,33.78,pending,CANCELLED,credit_card,7357 Main St,Special delivery instructions,
ORD_00996,996,185,CUST_0185,12/8/2023,2023-11-01T21:14:00.000Z,PROD_026,44,7,5,414.99,184.40,124.46,362.26,8.01,33.77,0.00,,pending,credit_card,9778 Main St,,TRK695692
ORD_00997,997,476,CUST_0476,2023-08-19,2023-06-13T16:25:00.000Z,PROD_085,110,3,1,373.85,18.35,360.58,149.17,0.00,42.83,0.00,processing,pending,bank_transfer,1640 Main St,Special delivery instructions,TRK894140
ORD_00998,998,179,CUST_0179,2023-06-18,2023-05-10T12:01:00.000Z,PROD_104,174,4,1,320.82,323.39,864.69,600.70,16.98,35.87,0.00,CANCELLED,processing,debit_card,5937 Main St,,TRK386178
ORD_00999,999,100,CUST_0100,2023-05-07,2023-02-07T08:56:00.000Z,PROD_017,110,6,2,28.77,404.01,592.63,372.25,23.36,13.55,44.52,SHIPPED,returned,credit_card,3653 Main St,,TRK719167
ORD_01000,1000,269,CUST_0269,2023-11-17,,PROD_092,5,10,2,63.73,184.97,399.35,310.07,13.53,11.05,0.00,returned,delivered,debit_card,3761 Pine Rd,,TRK633955
